"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 11 05:08:40 GMT 2024","Wed Sep 11 05:08:44 GMT 2024","3357","tests","test_user_delete","TestUserDelete","","","test_positive_delete_created_user","This test verifies that a user can be deleted successfully"
"passed","Wed Sep 11 05:09:07 GMT 2024","Wed Sep 11 05:09:08 GMT 2024","945","tests","test_user_register","TestUserRegister","","","test_create_user_successfully","This test verifies that a user can be created successfully"
"passed","Wed Sep 11 05:09:16 GMT 2024","Wed Sep 11 05:09:17 GMT 2024","932","tests","test_user_register","TestUserRegister","","","test_create_user_with_long_name","This test checks user registration with a very long name"
"passed","Wed Sep 11 05:08:34 GMT 2024","Wed Sep 11 05:08:34 GMT 2024","430","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","Test for checking correct User Agent identification"
"passed","Wed Sep 11 05:09:03 GMT 2024","Wed Sep 11 05:09:04 GMT 2024","1084","tests","test_user_get","TestUserGet","","","test_get_user_details_not_auth","This test verifies the retrieval of user details without authentication"
"failed","Wed Sep 11 05:08:52 GMT 2024","Wed Sep 11 05:08:54 GMT 2024","1997","tests","test_user_edit","TestUserEdit","","","test_edit_user_unauthorized","This test checks the inability to edit a user when unauthorized"
"passed","Wed Sep 11 05:08:29 GMT 2024","Wed Sep 11 05:08:30 GMT 2024","789","tests","test_user_auth","TestUserAuth","","","test_negative_auth_check[no_cookie]","This test check authorization status w/o sending auth cookie or token"
"passed","Wed Sep 11 05:09:04 GMT 2024","Wed Sep 11 05:09:06 GMT 2024","1513","tests","test_user_get","TestUserGet","","","test_get_user_details_auth_as_same_user","This test verifies the retrieval of user details after authenticating as that user"
"passed","Wed Sep 11 05:09:08 GMT 2024","Wed Sep 11 05:09:09 GMT 2024","942","tests","test_user_register","TestUserRegister","","","test_create_user_with_existing_email","This test checks the registration of a user with an already existing email"
"passed","Wed Sep 11 05:08:48 GMT 2024","Wed Sep 11 05:08:52 GMT 2024","3401","tests","test_user_edit","TestUserEdit","","","test_edit_just_created_user","This test verifies the ability to edit a user after their registration"
"passed","Wed Sep 11 05:08:32 GMT 2024","Wed Sep 11 05:08:32 GMT 2024","450","tests","test_user_auth","TestUserAuth","","","test_cookie","This test checks for the presence of a specific cookie"
"passed","Wed Sep 11 05:09:06 GMT 2024","Wed Sep 11 05:09:07 GMT 2024","1508","tests","test_user_get","TestUserGet","","","test_get_another_user_data_after_auth","This test verifies retrieval of another user's details after authenticating"
"passed","Wed Sep 11 05:08:35 GMT 2024","Wed Sep 11 05:08:35 GMT 2024","445","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","Test for checking correct User Agent identification"
"passed","Wed Sep 11 05:09:13 GMT 2024","Wed Sep 11 05:09:14 GMT 2024","951","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[firstName]","This test checks user registration without one of the fields"
"passed","Wed Sep 11 05:09:11 GMT 2024","Wed Sep 11 05:09:12 GMT 2024","951","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[password]","This test checks user registration without one of the fields"
"skipped","Wed Sep 11 05:08:54 GMT 2024","Wed Sep 11 05:08:58 GMT 2024","4510","tests","test_user_edit","TestUserEdit","","","test_edit_user_authorized_as_another_user","This test checks the inability to edit a user when authorized as another user"
"passed","Wed Sep 11 05:08:37 GMT 2024","Wed Sep 11 05:08:37 GMT 2024","431","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","Test for checking correct User Agent identification"
"passed","Wed Sep 11 05:09:09 GMT 2024","Wed Sep 11 05:09:10 GMT 2024","941","tests","test_user_register","TestUserRegister","","","test_create_user_with_invalid_email","This test checks user registration with an incorrect email w/o '@'"
"passed","Wed Sep 11 05:08:27 GMT 2024","Wed Sep 11 05:08:28 GMT 2024","778","tests","test_user_auth","TestUserAuth","","","test_auth_user","This test successfully authorize user by email and password"
"skipped","Wed Sep 11 05:08:39 GMT 2024","Wed Sep 11 05:08:39 GMT 2024","0","tests","test_user_auth","TestUserAuth","","","test_summary","Final test to check if there were any identification errors for User Agents"
