"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test check authorization status w/o sending auth cookie or token","761","test_negative_auth_check[no_cookie]","tests","Sat Oct 18 05:11:40 UTC 2025","passed","Sat Oct 18 05:11:41 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks for the presence of a specific cookie","528","test_cookie","tests","Sat Oct 18 05:11:43 UTC 2025","passed","Sat Oct 18 05:11:43 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be deleted successfully","3695","test_positive_delete_created_user","tests","Sat Oct 18 05:11:52 UTC 2025","passed","Sat Oct 18 05:11:55 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks the inability to edit a user when authorized as another user","4845","test_edit_user_authorized_as_another_user","tests","Sat Oct 18 05:12:06 UTC 2025","skipped","Sat Oct 18 05:12:11 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration with an incorrect email w/o '@'","913","test_create_user_with_invalid_email","tests","Sat Oct 18 05:12:22 UTC 2025","passed","Sat Oct 18 05:12:23 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details after authenticating as that user","1611","test_get_user_details_auth_as_same_user","tests","Sat Oct 18 05:12:17 UTC 2025","passed","Sat Oct 18 05:12:19 UTC 2025","TestUserGet","test_user_get","",""
"Test for checking correct User Agent identification","427","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Sat Oct 18 05:11:46 UTC 2025","passed","Sat Oct 18 05:11:46 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies retrieval of another user's details after authenticating","1578","test_get_another_user_data_after_auth","tests","Sat Oct 18 05:12:19 UTC 2025","passed","Sat Oct 18 05:12:20 UTC 2025","TestUserGet","test_user_get","",""
"This test checks the inability to edit a user when unauthorized","2338","test_edit_user_unauthorized","tests","Sat Oct 18 05:12:03 UTC 2025","failed","Sat Oct 18 05:12:06 UTC 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","654","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Sat Oct 18 05:11:44 UTC 2025","passed","Sat Oct 18 05:11:45 UTC 2025","TestUserAuth","test_user_auth","",""
