"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 17 05:07:20 GMT 2023","Sun Dec 17 05:07:21 GMT 2023","1136","tests","test_user_register","TestUserRegister","","","test_create_user_successfully","This test verifies that a user can be created successfully"
"passed","Sun Dec 17 05:07:23 GMT 2023","Sun Dec 17 05:07:24 GMT 2023","1098","tests","test_user_register","TestUserRegister","","","test_create_user_with_invalid_email","This test checks user registration with an incorrect email w/o '@'"
"passed","Sun Dec 17 05:07:24 GMT 2023","Sun Dec 17 05:07:25 GMT 2023","1122","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[username]","This test checks user registration without one of the fields"
"passed","Sun Dec 17 05:07:18 GMT 2023","Sun Dec 17 05:07:20 GMT 2023","1837","tests","test_user_get","TestUserGet","","","test_get_another_user_data_after_auth","This test verifies retrieval of another user's details after authenticating"
"skipped","Sun Dec 17 05:06:48 GMT 2023","Sun Dec 17 05:06:48 GMT 2023","0","tests","test_user_auth","TestUserAuth","","","test_summary","Final test to check if there were any identification errors for User Agents"
"passed","Sun Dec 17 05:06:34 GMT 2023","Sun Dec 17 05:06:35 GMT 2023","1103","tests","test_user_auth","TestUserAuth","","","test_negative_auth_check[no_cookie]","This test check authorization status w/o sending auth cookie or token"
"passed","Sun Dec 17 05:07:03 GMT 2023","Sun Dec 17 05:07:05 GMT 2023","2374","tests","test_user_edit","TestUserEdit","","","test_edit_user_unauthorized","This test checks the inability to edit a user when unauthorized"
"skipped","Sun Dec 17 05:07:05 GMT 2023","Sun Dec 17 05:07:09 GMT 2023","4140","tests","test_user_edit","TestUserEdit","","","test_edit_user_authorized_as_another_user","This test checks the inability to edit a user when authorized as another user"
"passed","Sun Dec 17 05:07:21 GMT 2023","Sun Dec 17 05:07:23 GMT 2023","1109","tests","test_user_register","TestUserRegister","","","test_create_user_with_existing_email","This test checks the registration of a user with an already existing email"
"passed","Sun Dec 17 05:07:28 GMT 2023","Sun Dec 17 05:07:29 GMT 2023","1120","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[lastName]","This test checks user registration without one of the fields"
"passed","Sun Dec 17 05:07:15 GMT 2023","Sun Dec 17 05:07:17 GMT 2023","1248","tests","test_user_get","TestUserGet","","","test_get_user_details_not_auth","This test verifies the retrieval of user details without authentication"
"passed","Sun Dec 17 05:07:27 GMT 2023","Sun Dec 17 05:07:28 GMT 2023","1119","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[firstName]","This test checks user registration without one of the fields"
"passed","Sun Dec 17 05:06:38 GMT 2023","Sun Dec 17 05:06:39 GMT 2023","598","tests","test_user_auth","TestUserAuth","","","test_cookie","This test checks for the presence of a specific cookie"
"skipped","Sun Dec 17 05:06:55 GMT 2023","Sun Dec 17 05:06:59 GMT 2023","4119","tests","test_user_delete","TestUserDelete","","","test_delete_user_authorized_as_another_user","This test verifies that one user cannot delete another user"
