"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test successfully authorize user by email and password","872","test_auth_user","tests","Wed May 21 05:13:08 GMT 2025","passed","Wed May 21 05:13:09 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be deleted successfully","3669","test_positive_delete_created_user","tests","Wed May 21 05:13:21 GMT 2025","passed","Wed May 21 05:13:25 GMT 2025","TestUserDelete","test_user_delete","",""
"This test verifies the retrieval of user details after authenticating as that user","1472","test_get_user_details_auth_as_same_user","tests","Wed May 21 05:13:45 GMT 2025","passed","Wed May 21 05:13:47 GMT 2025","TestUserGet","test_user_get","",""
"This test checks the inability to edit a user when authorized as another user","4291","test_edit_user_authorized_as_another_user","tests","Wed May 21 05:13:35 GMT 2025","skipped","Wed May 21 05:13:40 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks the inability to change user email to an invalid one","2355","test_edit_user_invalid_email","tests","Wed May 21 05:13:40 GMT 2025","passed","Wed May 21 05:13:42 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks the inability to edit a user when unauthorized","1962","test_edit_user_unauthorized","tests","Wed May 21 05:13:33 GMT 2025","failed","Wed May 21 05:13:35 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration with a very short name","903","test_create_user_with_short_name","tests","Wed May 21 05:13:56 GMT 2025","passed","Wed May 21 05:13:57 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","617","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Wed May 21 05:13:17 GMT 2025","passed","Wed May 21 05:13:18 GMT 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","371","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Wed May 21 05:13:14 GMT 2025","passed","Wed May 21 05:13:15 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the registration of a user with an already existing email","1133","test_create_user_with_existing_email","tests","Wed May 21 05:13:49 GMT 2025","passed","Wed May 21 05:13:50 GMT 2025","TestUserRegister","test_user_register","",""
