"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test check authorization status w/o sending auth cookie or token","937","test_negative_auth_check[no_cookie]","tests","Sat Dec 20 05:13:46 UTC 2025","passed","Sat Dec 20 05:13:47 UTC 2025","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","733","test_negative_auth_check[no_token]","tests","Sat Dec 20 05:13:49 UTC 2025","passed","Sat Dec 20 05:13:49 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when authorized as another user","4941","test_edit_user_authorized_as_another_user","tests","Sat Dec 20 05:14:14 UTC 2025","skipped","Sat Dec 20 05:14:19 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks the inability to change user first name to a very short value","2796","test_edit_user_short_first_name","tests","Sat Dec 20 05:14:22 UTC 2025","passed","Sat Dec 20 05:14:24 UTC 2025","TestUserEdit","test_user_edit","",""
"This test verifies that a user can be deleted successfully","3669","test_positive_delete_created_user","tests","Sat Dec 20 05:13:59 UTC 2025","passed","Sat Dec 20 05:14:03 UTC 2025","TestUserDelete","test_user_delete","",""
"Test for checking correct User Agent identification","597","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Sat Dec 20 05:13:54 UTC 2025","passed","Sat Dec 20 05:13:55 UTC 2025","TestUserAuth","test_user_auth","",""
"This test successfully authorize user by email and password","963","test_auth_user","tests","Sat Dec 20 05:13:44 UTC 2025","passed","Sat Dec 20 05:13:45 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details after authenticating as that user","1747","test_get_user_details_auth_as_same_user","tests","Sat Dec 20 05:14:26 UTC 2025","passed","Sat Dec 20 05:14:28 UTC 2025","TestUserGet","test_user_get","",""
"This test verifies that a user can be created successfully","975","test_create_user_successfully","tests","Sat Dec 20 05:14:29 UTC 2025","passed","Sat Dec 20 05:14:30 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with an incorrect email w/o '@'","990","test_create_user_with_invalid_email","tests","Sat Dec 20 05:14:31 UTC 2025","passed","Sat Dec 20 05:14:32 UTC 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","446","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Sat Dec 20 05:13:55 UTC 2025","passed","Sat Dec 20 05:13:56 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very short name","986","test_create_user_with_short_name","tests","Sat Dec 20 05:14:37 UTC 2025","passed","Sat Dec 20 05:14:38 UTC 2025","TestUserRegister","test_user_register","",""
