"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks for the presence of a specific cookie","747","test_cookie","tests","Tue Dec 16 05:16:33 UTC 2025","passed","Tue Dec 16 05:16:34 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","942","test_create_user_without_field[firstName]","tests","Tue Dec 16 05:17:18 UTC 2025","passed","Tue Dec 16 05:17:19 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to change user first name to a very short value","2575","test_edit_user_short_first_name","tests","Tue Dec 16 05:17:05 UTC 2025","passed","Tue Dec 16 05:17:08 UTC 2025","TestUserEdit","test_user_edit","",""
"This test verifies that user with ID 2 can't be deleted","1749","test_delete_user_2","tests","Tue Dec 16 05:16:41 UTC 2025","passed","Tue Dec 16 05:16:43 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks the inability to edit a user when authorized as another user","4973","test_edit_user_authorized_as_another_user","tests","Tue Dec 16 05:16:57 UTC 2025","skipped","Tue Dec 16 05:17:02 UTC 2025","TestUserEdit","test_user_edit","",""
"This test verifies that one user cannot delete another user","4944","test_delete_user_authorized_as_another_user","tests","Tue Dec 16 05:16:47 UTC 2025","passed","Tue Dec 16 05:16:52 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration with a very long name","936","test_create_user_with_long_name","tests","Tue Dec 16 05:17:21 UTC 2025","passed","Tue Dec 16 05:17:22 UTC 2025","TestUserRegister","test_user_register","",""
"This test check authorization status w/o sending auth cookie or token","701","test_negative_auth_check[no_token]","tests","Tue Dec 16 05:16:32 UTC 2025","passed","Tue Dec 16 05:16:32 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details after authenticating as that user","1703","test_get_user_details_auth_as_same_user","tests","Tue Dec 16 05:17:09 UTC 2025","passed","Tue Dec 16 05:17:11 UTC 2025","TestUserGet","test_user_get","",""
"This test checks the registration of a user with an already existing email","1078","test_create_user_with_existing_email","tests","Tue Dec 16 05:17:13 UTC 2025","passed","Tue Dec 16 05:17:14 UTC 2025","TestUserRegister","test_user_register","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Tue Dec 16 05:16:41 UTC 2025","skipped","Tue Dec 16 05:16:41 UTC 2025","TestUserAuth","test_user_auth","",""
