"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks the inability to edit a user when unauthorized","2508","test_edit_user_unauthorized","tests","Sat May 03 05:12:20 GMT 2025","failed","Sat May 03 05:12:23 GMT 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","575","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Sat May 03 05:12:03 GMT 2025","passed","Sat May 03 05:12:03 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks for the presence of a specific cookie","770","test_cookie","tests","Sat May 03 05:11:56 GMT 2025","passed","Sat May 03 05:11:56 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the registration of a user with an already existing email","1087","test_create_user_with_existing_email","tests","Sat May 03 05:12:40 GMT 2025","passed","Sat May 03 05:12:42 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","585","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Sat May 03 05:12:04 GMT 2025","passed","Sat May 03 05:12:05 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1090","test_create_user_without_field[username]","tests","Sat May 03 05:12:43 GMT 2025","passed","Sat May 03 05:12:44 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","1098","test_create_user_without_field[password]","tests","Sat May 03 05:12:44 GMT 2025","passed","Sat May 03 05:12:45 GMT 2025","TestUserRegister","test_user_register","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Sat May 03 05:12:05 GMT 2025","skipped","Sat May 03 05:12:05 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks for the presence of a specific header","951","test_homework_header","tests","Sat May 03 05:11:57 GMT 2025","passed","Sat May 03 05:11:58 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be deleted successfully","4029","test_positive_delete_created_user","tests","Sat May 03 05:12:07 GMT 2025","passed","Sat May 03 05:12:11 GMT 2025","TestUserDelete","test_user_delete","",""
"This test verifies that user with ID 2 can't be deleted","1817","test_delete_user_2","tests","Sat May 03 05:12:05 GMT 2025","passed","Sat May 03 05:12:07 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration with a very short name","1093","test_create_user_with_short_name","tests","Sat May 03 05:12:48 GMT 2025","passed","Sat May 03 05:12:49 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","590","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Sat May 03 05:12:00 GMT 2025","passed","Sat May 03 05:12:01 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user email to an invalid one","2959","test_edit_user_invalid_email","tests","Sat May 03 05:12:29 GMT 2025","passed","Sat May 03 05:12:32 GMT 2025","TestUserEdit","test_user_edit","",""
"This test verifies the retrieval of user details after authenticating as that user","1858","test_get_user_details_auth_as_same_user","tests","Sat May 03 05:12:36 GMT 2025","passed","Sat May 03 05:12:38 GMT 2025","TestUserGet","test_user_get","",""
"This test checks the inability to change user first name to a very short value","2934","test_edit_user_short_first_name","tests","Sat May 03 05:12:32 GMT 2025","passed","Sat May 03 05:12:34 GMT 2025","TestUserEdit","test_user_edit","",""
"This test verifies that a user can be created successfully","1092","test_create_user_successfully","tests","Sat May 03 05:12:39 GMT 2025","passed","Sat May 03 05:12:40 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","1094","test_create_user_without_field[firstName]","tests","Sat May 03 05:12:46 GMT 2025","passed","Sat May 03 05:12:47 GMT 2025","TestUserRegister","test_user_register","",""
"This test check authorization status w/o sending auth cookie or token","1116","test_negative_auth_check[no_cookie]","tests","Sat May 03 05:11:51 GMT 2025","passed","Sat May 03 05:11:53 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies retrieval of another user's details after authenticating","1830","test_get_another_user_data_after_auth","tests","Sat May 03 05:12:38 GMT 2025","passed","Sat May 03 05:12:39 GMT 2025","TestUserGet","test_user_get","",""
"This test verifies that one user cannot delete another user","5276","test_delete_user_authorized_as_another_user","tests","Sat May 03 05:12:11 GMT 2025","passed","Sat May 03 05:12:16 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks the inability to edit a user when authorized as another user","5620","test_edit_user_authorized_as_another_user","tests","Sat May 03 05:12:23 GMT 2025","skipped","Sat May 03 05:12:29 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration with an incorrect email w/o '@'","1088","test_create_user_with_invalid_email","tests","Sat May 03 05:12:42 GMT 2025","passed","Sat May 03 05:12:43 GMT 2025","TestUserRegister","test_user_register","",""
