"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 24 05:07:49 GMT 2024","Sat Feb 24 05:07:50 GMT 2024","1153","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[lastName]","This test checks user registration without one of the fields"
"passed","Sat Feb 24 05:07:01 GMT 2024","Sat Feb 24 05:07:02 GMT 2024","957","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","Test for checking correct User Agent identification"
"passed","Sat Feb 24 05:07:24 GMT 2024","Sat Feb 24 05:07:26 GMT 2024","2370","tests","test_user_edit","TestUserEdit","","","test_edit_user_unauthorized","This test checks the inability to edit a user when unauthorized"
"skipped","Sat Feb 24 05:07:26 GMT 2024","Sat Feb 24 05:07:30 GMT 2024","4102","tests","test_user_edit","TestUserEdit","","","test_edit_user_authorized_as_another_user","This test checks the inability to edit a user when authorized as another user"
"passed","Sat Feb 24 05:07:50 GMT 2024","Sat Feb 24 05:07:51 GMT 2024","1158","tests","test_user_register","TestUserRegister","","","test_create_user_with_short_name","This test checks user registration with a very short name"
"passed","Sat Feb 24 05:07:48 GMT 2024","Sat Feb 24 05:07:49 GMT 2024","1160","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[firstName]","This test checks user registration without one of the fields"
"passed","Sat Feb 24 05:06:55 GMT 2024","Sat Feb 24 05:06:56 GMT 2024","1101","tests","test_user_auth","TestUserAuth","","","test_negative_auth_check[no_token]","This test check authorization status w/o sending auth cookie or token"
"skipped","Sat Feb 24 05:07:14 GMT 2024","Sat Feb 24 05:07:19 GMT 2024","5512","tests","test_user_delete","TestUserDelete","","","test_delete_user_authorized_as_another_user","This test verifies that one user cannot delete another user"
"skipped","Sat Feb 24 05:07:08 GMT 2024","Sat Feb 24 05:07:08 GMT 2024","1","tests","test_user_auth","TestUserAuth","","","test_summary","Final test to check if there were any identification errors for User Agents"
"passed","Sat Feb 24 05:07:30 GMT 2024","Sat Feb 24 05:07:33 GMT 2024","2977","tests","test_user_edit","TestUserEdit","","","test_edit_user_invalid_email","This test checks the inability to change user email to an invalid one"
"passed","Sat Feb 24 05:06:57 GMT 2024","Sat Feb 24 05:06:58 GMT 2024","654","tests","test_user_auth","TestUserAuth","","","test_cookie","This test checks for the presence of a specific cookie"
"passed","Sat Feb 24 05:07:33 GMT 2024","Sat Feb 24 05:07:36 GMT 2024","3003","tests","test_user_edit","TestUserEdit","","","test_edit_user_short_first_name","This test checks the inability to change user first name to a very short value"
"passed","Sat Feb 24 05:07:42 GMT 2024","Sat Feb 24 05:07:43 GMT 2024","1120","tests","test_user_register","TestUserRegister","","","test_create_user_with_existing_email","This test checks the registration of a user with an already existing email"
"passed","Sat Feb 24 05:07:00 GMT 2024","Sat Feb 24 05:07:00 GMT 2024","613","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","Test for checking correct User Agent identification"
"passed","Sat Feb 24 05:07:37 GMT 2024","Sat Feb 24 05:07:39 GMT 2024","1865","tests","test_user_get","TestUserGet","","","test_get_user_details_auth_as_same_user","This test verifies the retrieval of user details after authenticating as that user"
"passed","Sat Feb 24 05:07:45 GMT 2024","Sat Feb 24 05:07:47 GMT 2024","1156","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[password]","This test checks user registration without one of the fields"
"passed","Sat Feb 24 05:07:03 GMT 2024","Sat Feb 24 05:07:03 GMT 2024","804","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","Test for checking correct User Agent identification"
