"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test successfully authorize user by email and password","1049","test_auth_user","tests","Mon Jul 07 05:16:39 GMT 2025","passed","Mon Jul 07 05:16:40 GMT 2025","TestUserAuth","test_user_auth","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Mon Jul 07 05:16:52 GMT 2025","skipped","Mon Jul 07 05:16:52 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with an incorrect email w/o '@'","1035","test_create_user_with_invalid_email","tests","Mon Jul 07 05:17:27 GMT 2025","passed","Mon Jul 07 05:17:28 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with a very short name","1056","test_create_user_with_short_name","tests","Mon Jul 07 05:17:34 GMT 2025","passed","Mon Jul 07 05:17:35 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the registration of a user with an already existing email","1056","test_create_user_with_existing_email","tests","Mon Jul 07 05:17:26 GMT 2025","passed","Mon Jul 07 05:17:27 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","1056","test_create_user_without_field[lastName]","tests","Mon Jul 07 05:17:33 GMT 2025","passed","Mon Jul 07 05:17:34 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","537","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Mon Jul 07 05:16:49 GMT 2025","passed","Mon Jul 07 05:16:49 GMT 2025","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","890","test_negative_auth_check[no_cookie]","tests","Mon Jul 07 05:16:41 GMT 2025","passed","Mon Jul 07 05:16:42 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when authorized as another user","5727","test_edit_user_authorized_as_another_user","tests","Mon Jul 07 05:17:09 GMT 2025","skipped","Mon Jul 07 05:17:15 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks for the presence of a specific cookie","925","test_cookie","tests","Mon Jul 07 05:16:44 GMT 2025","passed","Mon Jul 07 05:16:45 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1066","test_create_user_without_field[firstName]","tests","Mon Jul 07 05:17:32 GMT 2025","passed","Mon Jul 07 05:17:33 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to change user email to an invalid one","2857","test_edit_user_invalid_email","tests","Mon Jul 07 05:17:15 GMT 2025","passed","Mon Jul 07 05:17:18 GMT 2025","TestUserEdit","test_user_edit","",""
"This test verifies that user with ID 2 can't be deleted","1755","test_delete_user_2","tests","Mon Jul 07 05:16:52 GMT 2025","passed","Mon Jul 07 05:16:54 GMT 2025","TestUserDelete","test_user_delete","",""
"This test verifies that a user can be deleted successfully","3919","test_positive_delete_created_user","tests","Mon Jul 07 05:16:54 GMT 2025","passed","Mon Jul 07 05:16:58 GMT 2025","TestUserDelete","test_user_delete","",""
