"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 21 05:40:54 GMT 2024","Sun Jan 21 05:40:55 GMT 2024","961","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[firstName]","This test checks user registration without one of the fields"
"passed","Sun Jan 21 05:40:16 GMT 2024","Sun Jan 21 05:40:17 GMT 2024","423","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","Test for checking correct User Agent identification"
"passed","Sun Jan 21 05:40:13 GMT 2024","Sun Jan 21 05:40:14 GMT 2024","420","tests","test_user_auth","TestUserAuth","","","test_homework_header","This test checks for the presence of a specific header"
"passed","Sun Jan 21 05:40:50 GMT 2024","Sun Jan 21 05:40:51 GMT 2024","925","tests","test_user_register","TestUserRegister","","","test_create_user_with_invalid_email","This test checks user registration with an incorrect email w/o '@'"
"passed","Sun Jan 21 05:40:40 GMT 2024","Sun Jan 21 05:40:43 GMT 2024","2672","tests","test_user_edit","TestUserEdit","","","test_edit_user_short_first_name","This test checks the inability to change user first name to a very short value"
"passed","Sun Jan 21 05:40:17 GMT 2024","Sun Jan 21 05:40:18 GMT 2024","418","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","Test for checking correct User Agent identification"
"passed","Sun Jan 21 05:40:29 GMT 2024","Sun Jan 21 05:40:32 GMT 2024","3331","tests","test_user_edit","TestUserEdit","","","test_edit_just_created_user","This test verifies the ability to edit a user after their registration"
"passed","Sun Jan 21 05:40:21 GMT 2024","Sun Jan 21 05:40:25 GMT 2024","3559","tests","test_user_delete","TestUserDelete","","","test_positive_delete_created_user","This test verifies that a user can be deleted successfully"
"skipped","Sun Jan 21 05:40:25 GMT 2024","Sun Jan 21 05:40:29 GMT 2024","4164","tests","test_user_delete","TestUserDelete","","","test_delete_user_authorized_as_another_user","This test verifies that one user cannot delete another user"
"passed","Sun Jan 21 05:40:14 GMT 2024","Sun Jan 21 05:40:15 GMT 2024","418","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","Test for checking correct User Agent identification"
"passed","Sun Jan 21 05:40:18 GMT 2024","Sun Jan 21 05:40:19 GMT 2024","687","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","Test for checking correct User Agent identification"
"passed","Sun Jan 21 05:40:19 GMT 2024","Sun Jan 21 05:40:21 GMT 2024","1697","tests","test_user_delete","TestUserDelete","","","test_delete_user_2","This test verifies that user with ID 2 can't be deleted"
"passed","Sun Jan 21 05:40:15 GMT 2024","Sun Jan 21 05:40:16 GMT 2024","689","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","Test for checking correct User Agent identification"
"skipped","Sun Jan 21 05:40:34 GMT 2024","Sun Jan 21 05:40:38 GMT 2024","3527","tests","test_user_edit","TestUserEdit","","","test_edit_user_authorized_as_another_user","This test checks the inability to edit a user when authorized as another user"
"passed","Sun Jan 21 05:40:32 GMT 2024","Sun Jan 21 05:40:34 GMT 2024","1932","tests","test_user_edit","TestUserEdit","","","test_edit_user_unauthorized","This test checks the inability to edit a user when unauthorized"
"passed","Sun Jan 21 05:40:55 GMT 2024","Sun Jan 21 05:40:56 GMT 2024","950","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[lastName]","This test checks user registration without one of the fields"
