"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks user registration without one of the fields","884","test_create_user_without_field[lastName]","tests","Sat Dec 07 05:09:41 GMT 2024","passed","Sat Dec 07 05:09:42 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","919","test_create_user_without_field[password]","tests","Sat Dec 07 05:09:38 GMT 2024","passed","Sat Dec 07 05:09:39 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","1199","test_create_user_without_field[firstName]","tests","Sat Dec 07 05:09:40 GMT 2024","passed","Sat Dec 07 05:09:41 GMT 2024","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","641","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Sat Dec 07 05:09:01 GMT 2024","passed","Sat Dec 07 05:09:02 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration with an incorrect email w/o '@'","887","test_create_user_with_invalid_email","tests","Sat Dec 07 05:09:36 GMT 2024","passed","Sat Dec 07 05:09:37 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies that a user can be deleted successfully","3493","test_positive_delete_created_user","tests","Sat Dec 07 05:09:06 GMT 2024","passed","Sat Dec 07 05:09:10 GMT 2024","TestUserDelete","test_user_delete","",""
"This test verifies the retrieval of user details after authenticating as that user","1730","test_get_user_details_auth_as_same_user","tests","Sat Dec 07 05:09:31 GMT 2024","passed","Sat Dec 07 05:09:33 GMT 2024","TestUserGet","test_user_get","",""
"This test verifies the ability to edit a user after their registration","3623","test_edit_just_created_user","tests","Sat Dec 07 05:09:15 GMT 2024","passed","Sat Dec 07 05:09:18 GMT 2024","TestUserEdit","test_user_edit","",""
"Final test to check if there were any identification errors for User Agents","1","test_summary","tests","Sat Dec 07 05:09:04 GMT 2024","skipped","Sat Dec 07 05:09:04 GMT 2024","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","386","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Sat Dec 07 05:09:03 GMT 2024","passed","Sat Dec 07 05:09:04 GMT 2024","TestUserAuth","test_user_auth","",""
