"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies that a user can be deleted successfully","3608","test_positive_delete_created_user","tests","Sat Jun 28 05:13:40 GMT 2025","passed","Sat Jun 28 05:13:44 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration with a very long name","1000","test_create_user_with_long_name","tests","Sat Jun 28 05:14:18 GMT 2025","passed","Sat Jun 28 05:14:19 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","460","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Sat Jun 28 05:13:34 GMT 2025","passed","Sat Jun 28 05:13:35 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that one user cannot delete another user","4808","test_delete_user_authorized_as_another_user","tests","Sat Jun 28 05:13:44 GMT 2025","passed","Sat Jun 28 05:13:49 GMT 2025","TestUserDelete","test_user_delete","",""
"This test verifies the retrieval of user details without authentication","1133","test_get_user_details_not_auth","tests","Sat Jun 28 05:14:05 GMT 2025","passed","Sat Jun 28 05:14:06 GMT 2025","TestUserGet","test_user_get","",""
"This test verifies the retrieval of user details after authenticating as that user","1644","test_get_user_details_auth_as_same_user","tests","Sat Jun 28 05:14:06 GMT 2025","passed","Sat Jun 28 05:14:08 GMT 2025","TestUserGet","test_user_get","",""
"Test for checking correct User Agent identification","460","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Sat Jun 28 05:13:37 GMT 2025","passed","Sat Jun 28 05:13:38 GMT 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","479","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Sat Jun 28 05:13:37 GMT 2025","passed","Sat Jun 28 05:13:37 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user first name to a very short value","2672","test_edit_user_short_first_name","tests","Sat Jun 28 05:14:02 GMT 2025","passed","Sat Jun 28 05:14:05 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks the inability to change user email to an invalid one","2849","test_edit_user_invalid_email","tests","Sat Jun 28 05:13:59 GMT 2025","passed","Sat Jun 28 05:14:02 GMT 2025","TestUserEdit","test_user_edit","",""
