"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test for checking correct User Agent identification","386","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Wed Dec 11 05:09:56 GMT 2024","passed","Wed Dec 11 05:09:56 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very short name","923","test_create_user_with_short_name","tests","Wed Dec 11 05:10:35 GMT 2024","passed","Wed Dec 11 05:10:36 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","888","test_create_user_without_field[username]","tests","Wed Dec 11 05:10:30 GMT 2024","passed","Wed Dec 11 05:10:31 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when authorized as another user","3517","test_edit_user_authorized_as_another_user","tests","Wed Dec 11 05:10:15 GMT 2024","skipped","Wed Dec 11 05:10:18 GMT 2024","TestUserEdit","test_user_edit","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Wed Dec 11 05:09:58 GMT 2024","skipped","Wed Dec 11 05:09:58 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when unauthorized","1921","test_edit_user_unauthorized","tests","Wed Dec 11 05:10:13 GMT 2024","failed","Wed Dec 11 05:10:15 GMT 2024","TestUserEdit","test_user_edit","",""
"This test verifies that user with ID 2 can't be deleted","2130","test_delete_user_2","tests","Wed Dec 11 05:09:58 GMT 2024","passed","Wed Dec 11 05:10:00 GMT 2024","TestUserDelete","test_user_delete","",""
"Test for checking correct User Agent identification","384","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Wed Dec 11 05:09:55 GMT 2024","passed","Wed Dec 11 05:09:56 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration with an incorrect email w/o '@'","926","test_create_user_with_invalid_email","tests","Wed Dec 11 05:10:29 GMT 2024","passed","Wed Dec 11 05:10:30 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies that a user can be created successfully","901","test_create_user_successfully","tests","Wed Dec 11 05:10:27 GMT 2024","passed","Wed Dec 11 05:10:28 GMT 2024","TestUserRegister","test_user_register","",""
