"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies the ability to edit a user after their registration","3917","test_edit_just_created_user","tests","Tue Nov 18 05:14:09 UTC 2025","passed","Tue Nov 18 05:14:12 UTC 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","691","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Tue Nov 18 05:13:56 UTC 2025","passed","Tue Nov 18 05:13:57 UTC 2025","TestUserAuth","test_user_auth","",""
"Final test to check if there were any identification errors for User Agents","1","test_summary","tests","Tue Nov 18 05:13:58 UTC 2025","skipped","Tue Nov 18 05:13:58 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very long name","1012","test_create_user_with_long_name","tests","Tue Nov 18 05:14:41 UTC 2025","passed","Tue Nov 18 05:14:42 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies retrieval of another user's details after authenticating","1909","test_get_another_user_data_after_auth","tests","Tue Nov 18 05:14:30 UTC 2025","passed","Tue Nov 18 05:14:32 UTC 2025","TestUserGet","test_user_get","",""
"This test verifies that one user cannot delete another user","5568","test_delete_user_authorized_as_another_user","tests","Tue Nov 18 05:14:03 UTC 2025","passed","Tue Nov 18 05:14:09 UTC 2025","TestUserDelete","test_user_delete","",""
"Test for checking correct User Agent identification","523","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Tue Nov 18 05:13:55 UTC 2025","passed","Tue Nov 18 05:13:56 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when authorized as another user","6093","test_edit_user_authorized_as_another_user","tests","Tue Nov 18 05:14:15 UTC 2025","skipped","Tue Nov 18 05:14:21 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks the inability to change user email to an invalid one","3109","test_edit_user_invalid_email","tests","Tue Nov 18 05:14:21 UTC 2025","passed","Tue Nov 18 05:14:24 UTC 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","480","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Tue Nov 18 05:13:53 UTC 2025","passed","Tue Nov 18 05:13:53 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that user with ID 2 can't be deleted","1701","test_delete_user_2","tests","Tue Nov 18 05:13:58 UTC 2025","passed","Tue Nov 18 05:13:59 UTC 2025","TestUserDelete","test_user_delete","",""
"This test successfully authorize user by email and password","968","test_auth_user","tests","Tue Nov 18 05:13:43 UTC 2025","passed","Tue Nov 18 05:13:44 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be created successfully","1011","test_create_user_successfully","tests","Tue Nov 18 05:14:32 UTC 2025","passed","Tue Nov 18 05:14:33 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks the registration of a user with an already existing email","1048","test_create_user_with_existing_email","tests","Tue Nov 18 05:14:33 UTC 2025","passed","Tue Nov 18 05:14:34 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific header","800","test_homework_header","tests","Tue Nov 18 05:13:50 UTC 2025","passed","Tue Nov 18 05:13:50 UTC 2025","TestUserAuth","test_user_auth","",""
