"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies the ability to edit a user after their registration","3534","test_edit_just_created_user","tests","Mon Sep 22 05:27:13 UTC 2025","passed","Mon Sep 22 05:27:17 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration with an incorrect email w/o '@'","961","test_create_user_with_invalid_email","tests","Mon Sep 22 05:27:35 UTC 2025","passed","Mon Sep 22 05:27:36 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific cookie","450","test_cookie","tests","Mon Sep 22 05:26:57 UTC 2025","passed","Mon Sep 22 05:26:58 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","440","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Mon Sep 22 05:27:00 UTC 2025","passed","Mon Sep 22 05:27:01 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that user with ID 2 can't be deleted","1611","test_delete_user_2","tests","Mon Sep 22 05:27:04 UTC 2025","passed","Mon Sep 22 05:27:06 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks for the presence of a specific header","428","test_homework_header","tests","Mon Sep 22 05:26:58 UTC 2025","passed","Mon Sep 22 05:26:59 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","592","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Mon Sep 22 05:27:02 UTC 2025","passed","Mon Sep 22 05:27:03 UTC 2025","TestUserAuth","test_user_auth","",""
"Final test to check if there were any identification errors for User Agents","1","test_summary","tests","Mon Sep 22 05:27:04 UTC 2025","skipped","Mon Sep 22 05:27:04 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","598","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Mon Sep 22 05:27:01 UTC 2025","passed","Mon Sep 22 05:27:02 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","953","test_create_user_without_field[password]","tests","Mon Sep 22 05:27:37 UTC 2025","passed","Mon Sep 22 05:27:38 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to change user email to an invalid one","2603","test_edit_user_invalid_email","tests","Mon Sep 22 05:27:24 UTC 2025","passed","Mon Sep 22 05:27:26 UTC 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","704","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Mon Sep 22 05:26:59 UTC 2025","passed","Mon Sep 22 05:27:00 UTC 2025","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","1455","test_negative_auth_check[no_token]","tests","Mon Sep 22 05:26:50 UTC 2025","passed","Mon Sep 22 05:26:52 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be deleted successfully","3580","test_positive_delete_created_user","tests","Mon Sep 22 05:27:06 UTC 2025","passed","Mon Sep 22 05:27:10 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration with a very short name","959","test_create_user_with_short_name","tests","Mon Sep 22 05:27:41 UTC 2025","passed","Mon Sep 22 05:27:42 UTC 2025","TestUserRegister","test_user_register","",""
