"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test for checking correct User Agent identification","406","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Wed Sep 10 05:12:35 UTC 2025","passed","Wed Sep 10 05:12:35 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when unauthorized","2044","test_edit_user_unauthorized","tests","Wed Sep 10 05:12:49 UTC 2025","failed","Wed Sep 10 05:12:51 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks the inability to change user first name to a very short value","2507","test_edit_user_short_first_name","tests","Wed Sep 10 05:12:59 UTC 2025","passed","Wed Sep 10 05:13:01 UTC 2025","TestUserEdit","test_user_edit","",""
"This test successfully authorize user by email and password","757","test_auth_user","tests","Wed Sep 10 05:12:25 UTC 2025","passed","Wed Sep 10 05:12:26 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when authorized as another user","4849","test_edit_user_authorized_as_another_user","tests","Wed Sep 10 05:12:51 UTC 2025","skipped","Wed Sep 10 05:12:56 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration with an incorrect email w/o '@'","907","test_create_user_with_invalid_email","tests","Wed Sep 10 05:13:08 UTC 2025","passed","Wed Sep 10 05:13:09 UTC 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","409","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Wed Sep 10 05:12:34 UTC 2025","passed","Wed Sep 10 05:12:34 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","928","test_create_user_without_field[lastName]","tests","Wed Sep 10 05:13:12 UTC 2025","passed","Wed Sep 10 05:13:13 UTC 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","401","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Wed Sep 10 05:12:33 UTC 2025","passed","Wed Sep 10 05:12:33 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be deleted successfully","3653","test_positive_delete_created_user","tests","Wed Sep 10 05:12:37 UTC 2025","passed","Wed Sep 10 05:12:41 UTC 2025","TestUserDelete","test_user_delete","",""
"This test verifies the retrieval of user details without authentication","1129","test_get_user_details_not_auth","tests","Wed Sep 10 05:13:01 UTC 2025","passed","Wed Sep 10 05:13:02 UTC 2025","TestUserGet","test_user_get","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Wed Sep 10 05:12:35 UTC 2025","skipped","Wed Sep 10 05:12:35 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","912","test_create_user_without_field[firstName]","tests","Wed Sep 10 05:13:11 UTC 2025","passed","Wed Sep 10 05:13:12 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies the ability to edit a user after their registration","3494","test_edit_just_created_user","tests","Wed Sep 10 05:12:45 UTC 2025","passed","Wed Sep 10 05:12:49 UTC 2025","TestUserEdit","test_user_edit","",""
"This test verifies that user with ID 2 can't be deleted","1807","test_delete_user_2","tests","Wed Sep 10 05:12:35 UTC 2025","passed","Wed Sep 10 05:12:37 UTC 2025","TestUserDelete","test_user_delete","",""
