"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test for checking correct User Agent identification","0","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Wed Oct 30 06:30:51 GMT 2024","broken","Wed Oct 30 06:30:51 GMT 2024","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","0","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Wed Oct 30 06:21:50 GMT 2024","broken","Wed Oct 30 06:21:50 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","540601","test_create_user_without_field[lastName]","tests","Wed Oct 30 09:31:04 GMT 2024","broken","Wed Oct 30 09:40:05 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific header","0","test_homework_header","tests","Wed Oct 30 05:45:48 GMT 2024","broken","Wed Oct 30 05:45:48 GMT 2024","TestUserAuth","test_user_auth","",""
"This test successfully authorize user by email and password","0","test_auth_user","tests","Wed Oct 30 05:09:45 GMT 2024","broken","Wed Oct 30 05:09:45 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","540602","test_create_user_without_field[username]","tests","Wed Oct 30 08:55:02 GMT 2024","broken","Wed Oct 30 09:04:02 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when unauthorized","540601","test_edit_user_unauthorized","tests","Wed Oct 30 07:24:55 GMT 2024","broken","Wed Oct 30 07:33:56 GMT 2024","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","0","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Wed Oct 30 06:03:49 GMT 2024","broken","Wed Oct 30 06:03:49 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies the ability to edit a user after their registration","540602","test_edit_just_created_user","tests","Wed Oct 30 07:15:54 GMT 2024","broken","Wed Oct 30 07:24:55 GMT 2024","TestUserEdit","test_user_edit","",""
"This test verifies that one user cannot delete another user","540601","test_delete_user_authorized_as_another_user","tests","Wed Oct 30 07:06:54 GMT 2024","skipped","Wed Oct 30 07:15:54 GMT 2024","TestUserDelete","test_user_delete","",""
