"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies retrieval of another user's details after authenticating","1551","test_get_another_user_data_after_auth","tests","Tue Oct 21 05:13:43 UTC 2025","passed","Tue Oct 21 05:13:44 UTC 2025","TestUserGet","test_user_get","",""
"This test verifies the retrieval of user details without authentication","1164","test_get_user_details_not_auth","tests","Tue Oct 21 05:13:40 UTC 2025","passed","Tue Oct 21 05:13:41 UTC 2025","TestUserGet","test_user_get","",""
"This test checks for the presence of a specific cookie","545","test_cookie","tests","Tue Oct 21 05:13:07 UTC 2025","passed","Tue Oct 21 05:13:07 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when authorized as another user","4598","test_edit_user_authorized_as_another_user","tests","Tue Oct 21 05:13:30 UTC 2025","skipped","Tue Oct 21 05:13:34 UTC 2025","TestUserEdit","test_user_edit","",""
"This test successfully authorize user by email and password","812","test_auth_user","tests","Tue Oct 21 05:13:03 UTC 2025","passed","Tue Oct 21 05:13:04 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with an incorrect email w/o '@'","914","test_create_user_with_invalid_email","tests","Tue Oct 21 05:13:46 UTC 2025","passed","Tue Oct 21 05:13:47 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","1074","test_create_user_without_field[password]","tests","Tue Oct 21 05:13:48 UTC 2025","passed","Tue Oct 21 05:13:49 UTC 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","531","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Tue Oct 21 05:13:12 UTC 2025","passed","Tue Oct 21 05:13:12 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","907","test_create_user_without_field[lastName]","tests","Tue Oct 21 05:13:51 UTC 2025","passed","Tue Oct 21 05:13:52 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies the ability to edit a user after their registration","3678","test_edit_just_created_user","tests","Tue Oct 21 05:13:24 UTC 2025","passed","Tue Oct 21 05:13:28 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration with a very short name","910","test_create_user_with_short_name","tests","Tue Oct 21 05:13:52 UTC 2025","passed","Tue Oct 21 05:13:53 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to change user first name to a very short value","3056","test_edit_user_short_first_name","tests","Tue Oct 21 05:13:37 UTC 2025","passed","Tue Oct 21 05:13:40 UTC 2025","TestUserEdit","test_user_edit","",""
"This test verifies that user with ID 2 can't be deleted","1679","test_delete_user_2","tests","Tue Oct 21 05:13:14 UTC 2025","passed","Tue Oct 21 05:13:16 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration with a very long name","926","test_create_user_with_long_name","tests","Tue Oct 21 05:13:53 UTC 2025","passed","Tue Oct 21 05:13:54 UTC 2025","TestUserRegister","test_user_register","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Tue Oct 21 05:13:14 UTC 2025","skipped","Tue Oct 21 05:13:14 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that one user cannot delete another user","4738","test_delete_user_authorized_as_another_user","tests","Tue Oct 21 05:13:19 UTC 2025","passed","Tue Oct 21 05:13:24 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks the inability to change user email to an invalid one","2530","test_edit_user_invalid_email","tests","Tue Oct 21 05:13:34 UTC 2025","passed","Tue Oct 21 05:13:37 UTC 2025","TestUserEdit","test_user_edit","",""
