"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies retrieval of another user's details after authenticating","1450","test_get_another_user_data_after_auth","tests","Fri Dec 06 05:10:24 GMT 2024","passed","Fri Dec 06 05:10:25 GMT 2024","TestUserGet","test_user_get","",""
"This test checks the inability to change user first name to a very short value","2445","test_edit_user_short_first_name","tests","Fri Dec 06 05:10:18 GMT 2024","passed","Fri Dec 06 05:10:20 GMT 2024","TestUserEdit","test_user_edit","",""
"This test verifies that a user can be deleted successfully","3656","test_positive_delete_created_user","tests","Fri Dec 06 05:09:56 GMT 2024","passed","Fri Dec 06 05:09:59 GMT 2024","TestUserDelete","test_user_delete","",""
"This test verifies the retrieval of user details after authenticating as that user","1771","test_get_user_details_auth_as_same_user","tests","Fri Dec 06 05:10:22 GMT 2024","passed","Fri Dec 06 05:10:24 GMT 2024","TestUserGet","test_user_get","",""
"This test checks for the presence of a specific header","659","test_homework_header","tests","Fri Dec 06 05:09:47 GMT 2024","passed","Fri Dec 06 05:09:48 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies the ability to edit a user after their registration","3527","test_edit_just_created_user","tests","Fri Dec 06 05:10:04 GMT 2024","passed","Fri Dec 06 05:10:08 GMT 2024","TestUserEdit","test_user_edit","",""
"This test checks for the presence of a specific cookie","818","test_cookie","tests","Fri Dec 06 05:09:46 GMT 2024","passed","Fri Dec 06 05:09:46 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user email to an invalid one","2451","test_edit_user_invalid_email","tests","Fri Dec 06 05:10:16 GMT 2024","passed","Fri Dec 06 05:10:18 GMT 2024","TestUserEdit","test_user_edit","",""
"This test successfully authorize user by email and password","856","test_auth_user","tests","Fri Dec 06 05:09:42 GMT 2024","passed","Fri Dec 06 05:09:43 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details without authentication","1474","test_get_user_details_not_auth","tests","Fri Dec 06 05:10:20 GMT 2024","passed","Fri Dec 06 05:10:22 GMT 2024","TestUserGet","test_user_get","",""
"Test for checking correct User Agent identification","679","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Fri Dec 06 05:09:49 GMT 2024","passed","Fri Dec 06 05:09:49 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when unauthorized","2252","test_edit_user_unauthorized","tests","Fri Dec 06 05:10:08 GMT 2024","failed","Fri Dec 06 05:10:10 GMT 2024","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","655","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Fri Dec 06 05:09:51 GMT 2024","passed","Fri Dec 06 05:09:51 GMT 2024","TestUserAuth","test_user_auth","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Fri Dec 06 05:09:54 GMT 2024","skipped","Fri Dec 06 05:09:54 GMT 2024","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","741","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Fri Dec 06 05:09:53 GMT 2024","passed","Fri Dec 06 05:09:54 GMT 2024","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","434","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Fri Dec 06 05:09:52 GMT 2024","passed","Fri Dec 06 05:09:53 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when authorized as another user","5282","test_edit_user_authorized_as_another_user","tests","Fri Dec 06 05:10:10 GMT 2024","skipped","Fri Dec 06 05:10:16 GMT 2024","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","396","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Fri Dec 06 05:09:50 GMT 2024","passed","Fri Dec 06 05:09:50 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be created successfully","914","test_create_user_successfully","tests","Fri Dec 06 05:10:25 GMT 2024","passed","Fri Dec 06 05:10:26 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration with an incorrect email w/o '@'","905","test_create_user_with_invalid_email","tests","Fri Dec 06 05:10:27 GMT 2024","passed","Fri Dec 06 05:10:28 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies that user with ID 2 can't be deleted","1689","test_delete_user_2","tests","Fri Dec 06 05:09:54 GMT 2024","passed","Fri Dec 06 05:09:56 GMT 2024","TestUserDelete","test_user_delete","",""
"This test checks user registration with a very short name","935","test_create_user_with_short_name","tests","Fri Dec 06 05:10:33 GMT 2024","passed","Fri Dec 06 05:10:34 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","933","test_create_user_without_field[password]","tests","Fri Dec 06 05:10:29 GMT 2024","passed","Fri Dec 06 05:10:30 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","930","test_create_user_without_field[firstName]","tests","Fri Dec 06 05:10:31 GMT 2024","passed","Fri Dec 06 05:10:32 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration with a very long name","936","test_create_user_with_long_name","tests","Fri Dec 06 05:10:34 GMT 2024","passed","Fri Dec 06 05:10:34 GMT 2024","TestUserRegister","test_user_register","",""
