"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test for checking correct User Agent identification","619","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Thu Jun 19 05:13:26 GMT 2025","passed","Thu Jun 19 05:13:27 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details after authenticating as that user","1731","test_get_user_details_auth_as_same_user","tests","Thu Jun 19 05:13:58 GMT 2025","passed","Thu Jun 19 05:13:59 GMT 2025","TestUserGet","test_user_get","",""
"This test checks for the presence of a specific cookie","619","test_cookie","tests","Thu Jun 19 05:13:24 GMT 2025","passed","Thu Jun 19 05:13:25 GMT 2025","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","791","test_negative_auth_check[no_token]","tests","Thu Jun 19 05:13:23 GMT 2025","passed","Thu Jun 19 05:13:24 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","889","test_create_user_without_field[password]","tests","Thu Jun 19 05:14:05 GMT 2025","passed","Thu Jun 19 05:14:05 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details without authentication","1034","test_get_user_details_not_auth","tests","Thu Jun 19 05:13:57 GMT 2025","passed","Thu Jun 19 05:13:58 GMT 2025","TestUserGet","test_user_get","",""
"This test successfully authorize user by email and password","817","test_auth_user","tests","Thu Jun 19 05:13:20 GMT 2025","passed","Thu Jun 19 05:13:21 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user first name to a very short value","2319","test_edit_user_short_first_name","tests","Thu Jun 19 05:13:54 GMT 2025","passed","Thu Jun 19 05:13:57 GMT 2025","TestUserEdit","test_user_edit","",""
"This test verifies retrieval of another user's details after authenticating","1431","test_get_another_user_data_after_auth","tests","Thu Jun 19 05:13:59 GMT 2025","passed","Thu Jun 19 05:14:01 GMT 2025","TestUserGet","test_user_get","",""
"Test for checking correct User Agent identification","372","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Thu Jun 19 05:13:31 GMT 2025","passed","Thu Jun 19 05:13:31 GMT 2025","TestUserAuth","test_user_auth","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Thu Jun 19 05:13:31 GMT 2025","skipped","Thu Jun 19 05:13:31 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be created successfully","893","test_create_user_successfully","tests","Thu Jun 19 05:14:01 GMT 2025","passed","Thu Jun 19 05:14:02 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies that a user can be deleted successfully","3222","test_positive_delete_created_user","tests","Thu Jun 19 05:13:33 GMT 2025","passed","Thu Jun 19 05:13:36 GMT 2025","TestUserDelete","test_user_delete","",""
"This test verifies the ability to edit a user after their registration","4263","test_edit_just_created_user","tests","Thu Jun 19 05:13:40 GMT 2025","passed","Thu Jun 19 05:13:45 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks the inability to edit a user when authorized as another user","4826","test_edit_user_authorized_as_another_user","tests","Thu Jun 19 05:13:47 GMT 2025","skipped","Thu Jun 19 05:13:52 GMT 2025","TestUserEdit","test_user_edit","",""
"This test check authorization status w/o sending auth cookie or token","909","test_negative_auth_check[no_cookie]","tests","Thu Jun 19 05:13:21 GMT 2025","passed","Thu Jun 19 05:13:22 GMT 2025","TestUserAuth","test_user_auth","",""
