"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test check authorization status w/o sending auth cookie or token","798","test_negative_auth_check[no_token]","tests","Sat Jul 26 05:17:25 GMT 2025","passed","Sat Jul 26 05:17:26 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that one user cannot delete another user","4709","test_delete_user_authorized_as_another_user","tests","Sat Jul 26 05:17:40 GMT 2025","passed","Sat Jul 26 05:17:44 GMT 2025","TestUserDelete","test_user_delete","",""
"This test verifies retrieval of another user's details after authenticating","1451","test_get_another_user_data_after_auth","tests","Sat Jul 26 05:18:02 GMT 2025","passed","Sat Jul 26 05:18:03 GMT 2025","TestUserGet","test_user_get","",""
"This test checks user registration with a very long name","1311","test_create_user_with_long_name","tests","Sat Jul 26 05:18:11 GMT 2025","passed","Sat Jul 26 05:18:13 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the registration of a user with an already existing email","917","test_create_user_with_existing_email","tests","Sat Jul 26 05:18:04 GMT 2025","passed","Sat Jul 26 05:18:05 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with an incorrect email w/o '@'","907","test_create_user_with_invalid_email","tests","Sat Jul 26 05:18:05 GMT 2025","passed","Sat Jul 26 05:18:06 GMT 2025","TestUserRegister","test_user_register","",""
"This test check authorization status w/o sending auth cookie or token","889","test_negative_auth_check[no_cookie]","tests","Sat Jul 26 05:17:23 GMT 2025","passed","Sat Jul 26 05:17:24 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","897","test_create_user_without_field[lastName]","tests","Sat Jul 26 05:18:09 GMT 2025","passed","Sat Jul 26 05:18:10 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific cookie","707","test_cookie","tests","Sat Jul 26 05:17:26 GMT 2025","passed","Sat Jul 26 05:17:27 GMT 2025","TestUserAuth","test_user_auth","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Sat Jul 26 05:17:34 GMT 2025","skipped","Sat Jul 26 05:17:34 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user email to an invalid one","2623","test_edit_user_invalid_email","tests","Sat Jul 26 05:17:54 GMT 2025","passed","Sat Jul 26 05:17:57 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","878","test_create_user_without_field[username]","tests","Sat Jul 26 05:18:06 GMT 2025","passed","Sat Jul 26 05:18:07 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies that user with ID 2 can't be deleted","1765","test_delete_user_2","tests","Sat Jul 26 05:17:34 GMT 2025","passed","Sat Jul 26 05:17:36 GMT 2025","TestUserDelete","test_user_delete","",""
"Test for checking correct User Agent identification","381","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Sat Jul 26 05:17:30 GMT 2025","passed","Sat Jul 26 05:17:30 GMT 2025","TestUserAuth","test_user_auth","",""
