"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 15 05:08:05 GMT 2024","Fri Mar 15 05:08:06 GMT 2024","624","tests","test_user_auth","TestUserAuth","","","test_cookie","This test checks for the presence of a specific cookie"
"passed","Fri Mar 15 05:08:00 GMT 2024","Fri Mar 15 05:08:01 GMT 2024","1028","tests","test_user_auth","TestUserAuth","","","test_auth_user","This test successfully authorize user by email and password"
"passed","Fri Mar 15 05:08:19 GMT 2024","Fri Mar 15 05:08:24 GMT 2024","5165","tests","test_user_delete","TestUserDelete","","","test_delete_user_authorized_as_another_user","This test verifies that one user cannot delete another user"
"passed","Fri Mar 15 05:08:07 GMT 2024","Fri Mar 15 05:08:07 GMT 2024","577","tests","test_user_auth","TestUserAuth","","","test_homework_header","This test checks for the presence of a specific header"
"passed","Fri Mar 15 05:08:39 GMT 2024","Fri Mar 15 05:08:42 GMT 2024","2941","tests","test_user_edit","TestUserEdit","","","test_edit_user_short_first_name","This test checks the inability to change user first name to a very short value"
"passed","Fri Mar 15 05:08:04 GMT 2024","Fri Mar 15 05:08:04 GMT 2024","727","tests","test_user_auth","TestUserAuth","","","test_negative_auth_check[no_token]","This test check authorization status w/o sending auth cookie or token"
"passed","Fri Mar 15 05:08:50 GMT 2024","Fri Mar 15 05:08:51 GMT 2024","1125","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[username]","This test checks user registration without one of the fields"
"passed","Fri Mar 15 05:08:42 GMT 2024","Fri Mar 15 05:08:43 GMT 2024","1221","tests","test_user_get","TestUserGet","","","test_get_user_details_not_auth","This test verifies the retrieval of user details without authentication"
"passed","Fri Mar 15 05:08:46 GMT 2024","Fri Mar 15 05:08:48 GMT 2024","1144","tests","test_user_register","TestUserRegister","","","test_create_user_successfully","This test verifies that a user can be created successfully"
"failed","Fri Mar 15 05:08:28 GMT 2024","Fri Mar 15 05:08:31 GMT 2024","2252","tests","test_user_edit","TestUserEdit","","","test_edit_user_unauthorized","This test checks the inability to edit a user when unauthorized"
