"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Fri Nov 29 05:09:57 GMT 2024","skipped","Fri Nov 29 05:09:57 GMT 2024","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","996","test_negative_auth_check[no_token]","tests","Fri Nov 29 05:09:45 GMT 2024","passed","Fri Nov 29 05:09:46 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies the ability to edit a user after their registration","3465","test_edit_just_created_user","tests","Fri Nov 29 05:10:06 GMT 2024","passed","Fri Nov 29 05:10:10 GMT 2024","TestUserEdit","test_user_edit","",""
"This test checks the inability to edit a user when authorized as another user","4595","test_edit_user_authorized_as_another_user","tests","Fri Nov 29 05:10:12 GMT 2024","skipped","Fri Nov 29 05:10:17 GMT 2024","TestUserEdit","test_user_edit","",""
"This test verifies that user with ID 2 can't be deleted","1498","test_delete_user_2","tests","Fri Nov 29 05:09:57 GMT 2024","passed","Fri Nov 29 05:09:59 GMT 2024","TestUserDelete","test_user_delete","",""
"This test checks the inability to change user first name to a very short value","2543","test_edit_user_short_first_name","tests","Fri Nov 29 05:10:19 GMT 2024","passed","Fri Nov 29 05:10:22 GMT 2024","TestUserEdit","test_user_edit","",""
"This test checks the inability to change user email to an invalid one","2477","test_edit_user_invalid_email","tests","Fri Nov 29 05:10:17 GMT 2024","passed","Fri Nov 29 05:10:19 GMT 2024","TestUserEdit","test_user_edit","",""
"This test checks for the presence of a specific cookie","3491","test_cookie","tests","Fri Nov 29 05:09:46 GMT 2024","passed","Fri Nov 29 05:09:50 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","964","test_create_user_without_field[username]","tests","Fri Nov 29 05:10:29 GMT 2024","passed","Fri Nov 29 05:10:30 GMT 2024","TestUserRegister","test_user_register","",""
"This test check authorization status w/o sending auth cookie or token","1064","test_negative_auth_check[no_cookie]","tests","Fri Nov 29 05:09:43 GMT 2024","passed","Fri Nov 29 05:09:44 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","968","test_create_user_without_field[lastName]","tests","Fri Nov 29 05:10:32 GMT 2024","passed","Fri Nov 29 05:10:33 GMT 2024","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","434","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Fri Nov 29 05:09:52 GMT 2024","passed","Fri Nov 29 05:09:52 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details after authenticating as that user","1543","test_get_user_details_auth_as_same_user","tests","Fri Nov 29 05:10:23 GMT 2024","passed","Fri Nov 29 05:10:24 GMT 2024","TestUserGet","test_user_get","",""
"Test for checking correct User Agent identification","432","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Fri Nov 29 05:09:56 GMT 2024","passed","Fri Nov 29 05:09:57 GMT 2024","TestUserAuth","test_user_auth","",""
"This test successfully authorize user by email and password","1020","test_auth_user","tests","Fri Nov 29 05:09:41 GMT 2024","passed","Fri Nov 29 05:09:42 GMT 2024","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","433","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Fri Nov 29 05:09:55 GMT 2024","passed","Fri Nov 29 05:09:56 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks the registration of a user with an already existing email","949","test_create_user_with_existing_email","tests","Fri Nov 29 05:10:27 GMT 2024","passed","Fri Nov 29 05:10:28 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration with an incorrect email w/o '@'","936","test_create_user_with_invalid_email","tests","Fri Nov 29 05:10:28 GMT 2024","passed","Fri Nov 29 05:10:29 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration with a very short name","965","test_create_user_with_short_name","tests","Fri Nov 29 05:10:33 GMT 2024","passed","Fri Nov 29 05:10:34 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details without authentication","1066","test_get_user_details_not_auth","tests","Fri Nov 29 05:10:22 GMT 2024","passed","Fri Nov 29 05:10:23 GMT 2024","TestUserGet","test_user_get","",""
"This test checks the inability to edit a user when unauthorized","2001","test_edit_user_unauthorized","tests","Fri Nov 29 05:10:10 GMT 2024","failed","Fri Nov 29 05:10:12 GMT 2024","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","439","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Fri Nov 29 05:09:54 GMT 2024","passed","Fri Nov 29 05:09:55 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be created successfully","946","test_create_user_successfully","tests","Fri Nov 29 05:10:26 GMT 2024","passed","Fri Nov 29 05:10:27 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","936","test_create_user_without_field[firstName]","tests","Fri Nov 29 05:10:31 GMT 2024","passed","Fri Nov 29 05:10:32 GMT 2024","TestUserRegister","test_user_register","",""
