"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test for checking correct User Agent identification","924","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Sat May 10 05:12:01 GMT 2025","passed","Sat May 10 05:12:02 GMT 2025","TestUserAuth","test_user_auth","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Sat May 10 05:12:04 GMT 2025","skipped","Sat May 10 05:12:04 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details without authentication","1145","test_get_user_details_not_auth","tests","Sat May 10 05:12:30 GMT 2025","passed","Sat May 10 05:12:32 GMT 2025","TestUserGet","test_user_get","",""
"This test checks the inability to change user first name to a very short value","2642","test_edit_user_short_first_name","tests","Sat May 10 05:12:28 GMT 2025","passed","Sat May 10 05:12:30 GMT 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","457","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Sat May 10 05:12:02 GMT 2025","passed","Sat May 10 05:12:03 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","979","test_create_user_without_field[lastName]","tests","Sat May 10 05:12:42 GMT 2025","passed","Sat May 10 05:12:43 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies that a user can be created successfully","975","test_create_user_successfully","tests","Sat May 10 05:12:35 GMT 2025","passed","Sat May 10 05:12:36 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details after authenticating as that user","1596","test_get_user_details_auth_as_same_user","tests","Sat May 10 05:12:32 GMT 2025","passed","Sat May 10 05:12:33 GMT 2025","TestUserGet","test_user_get","",""
"Test for checking correct User Agent identification","475","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Sat May 10 05:12:00 GMT 2025","passed","Sat May 10 05:12:00 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies the ability to edit a user after their registration","3573","test_edit_just_created_user","tests","Sat May 10 05:12:15 GMT 2025","passed","Sat May 10 05:12:18 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks the registration of a user with an already existing email","1003","test_create_user_with_existing_email","tests","Sat May 10 05:12:36 GMT 2025","passed","Sat May 10 05:12:37 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","457","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Sat May 10 05:11:59 GMT 2025","passed","Sat May 10 05:11:59 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with an incorrect email w/o '@'","986","test_create_user_with_invalid_email","tests","Sat May 10 05:12:37 GMT 2025","passed","Sat May 10 05:12:38 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","978","test_create_user_without_field[password]","tests","Sat May 10 05:12:39 GMT 2025","passed","Sat May 10 05:12:40 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies retrieval of another user's details after authenticating","1618","test_get_another_user_data_after_auth","tests","Sat May 10 05:12:33 GMT 2025","passed","Sat May 10 05:12:35 GMT 2025","TestUserGet","test_user_get","",""
"This test verifies that a user can be deleted successfully","3577","test_positive_delete_created_user","tests","Sat May 10 05:12:06 GMT 2025","passed","Sat May 10 05:12:09 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks for the presence of a specific cookie","903","test_cookie","tests","Sat May 10 05:11:56 GMT 2025","passed","Sat May 10 05:11:57 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that one user cannot delete another user","5230","test_delete_user_authorized_as_another_user","tests","Sat May 10 05:12:09 GMT 2025","passed","Sat May 10 05:12:15 GMT 2025","TestUserDelete","test_user_delete","",""
