"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test for checking correct User Agent identification","511","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Sun Aug 24 05:12:40 UTC 2025","passed","Sun Aug 24 05:12:40 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the registration of a user with an already existing email","931","test_create_user_with_existing_email","tests","Sun Aug 24 05:13:13 UTC 2025","passed","Sun Aug 24 05:13:14 UTC 2025","TestUserRegister","test_user_register","",""
"This test check authorization status w/o sending auth cookie or token","577","test_negative_auth_check[no_cookie]","tests","Sun Aug 24 05:12:33 UTC 2025","passed","Sun Aug 24 05:12:34 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","915","test_create_user_without_field[password]","tests","Sun Aug 24 05:13:15 UTC 2025","passed","Sun Aug 24 05:13:16 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","909","test_create_user_without_field[username]","tests","Sun Aug 24 05:13:14 UTC 2025","passed","Sun Aug 24 05:13:15 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to change user email to an invalid one","2466","test_edit_user_invalid_email","tests","Sun Aug 24 05:13:03 UTC 2025","passed","Sun Aug 24 05:13:05 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","915","test_create_user_without_field[firstName]","tests","Sun Aug 24 05:13:17 UTC 2025","passed","Sun Aug 24 05:13:18 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies retrieval of another user's details after authenticating","1485","test_get_another_user_data_after_auth","tests","Sun Aug 24 05:13:10 UTC 2025","passed","Sun Aug 24 05:13:12 UTC 2025","TestUserGet","test_user_get","",""
"This test checks user registration with a very long name","910","test_create_user_with_long_name","tests","Sun Aug 24 05:13:20 UTC 2025","passed","Sun Aug 24 05:13:21 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific cookie","651","test_cookie","tests","Sun Aug 24 05:12:36 UTC 2025","passed","Sun Aug 24 05:12:36 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be deleted successfully","3475","test_positive_delete_created_user","tests","Sun Aug 24 05:12:44 UTC 2025","passed","Sun Aug 24 05:12:48 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks the inability to edit a user when authorized as another user","4803","test_edit_user_authorized_as_another_user","tests","Sun Aug 24 05:12:58 UTC 2025","skipped","Sun Aug 24 05:13:03 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","909","test_create_user_without_field[lastName]","tests","Sun Aug 24 05:13:18 UTC 2025","passed","Sun Aug 24 05:13:19 UTC 2025","TestUserRegister","test_user_register","",""
"This test check authorization status w/o sending auth cookie or token","702","test_negative_auth_check[no_token]","tests","Sun Aug 24 05:12:34 UTC 2025","passed","Sun Aug 24 05:12:35 UTC 2025","TestUserAuth","test_user_auth","",""
"This test successfully authorize user by email and password","697","test_auth_user","tests","Sun Aug 24 05:12:32 UTC 2025","passed","Sun Aug 24 05:12:33 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details without authentication","1186","test_get_user_details_not_auth","tests","Sun Aug 24 05:13:07 UTC 2025","passed","Sun Aug 24 05:13:09 UTC 2025","TestUserGet","test_user_get","",""
"Test for checking correct User Agent identification","511","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Sun Aug 24 05:12:41 UTC 2025","passed","Sun Aug 24 05:12:41 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when unauthorized","2133","test_edit_user_unauthorized","tests","Sun Aug 24 05:12:56 UTC 2025","failed","Sun Aug 24 05:12:58 UTC 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","388","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Sun Aug 24 05:12:39 UTC 2025","passed","Sun Aug 24 05:12:39 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that user with ID 2 can't be deleted","1707","test_delete_user_2","tests","Sun Aug 24 05:12:43 UTC 2025","passed","Sun Aug 24 05:12:44 UTC 2025","TestUserDelete","test_user_delete","",""
