"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test check authorization status w/o sending auth cookie or token","858","test_negative_auth_check[no_cookie]","tests","Mon Jun 23 05:15:49 GMT 2025","passed","Mon Jun 23 05:15:50 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user email to an invalid one","2367","test_edit_user_invalid_email","tests","Mon Jun 23 05:16:20 GMT 2025","passed","Mon Jun 23 05:16:22 GMT 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","376","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Mon Jun 23 05:15:58 GMT 2025","passed","Mon Jun 23 05:15:58 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be created successfully","894","test_create_user_successfully","tests","Mon Jun 23 05:16:28 GMT 2025","passed","Mon Jun 23 05:16:29 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific cookie","549","test_cookie","tests","Mon Jun 23 05:15:52 GMT 2025","passed","Mon Jun 23 05:15:53 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","878","test_create_user_without_field[username]","tests","Mon Jun 23 05:16:31 GMT 2025","passed","Mon Jun 23 05:16:32 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies the ability to edit a user after their registration","3239","test_edit_just_created_user","tests","Mon Jun 23 05:16:09 GMT 2025","passed","Mon Jun 23 05:16:12 GMT 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","380","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Mon Jun 23 05:15:54 GMT 2025","passed","Mon Jun 23 05:15:55 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that one user cannot delete another user","4674","test_delete_user_authorized_as_another_user","tests","Mon Jun 23 05:16:04 GMT 2025","passed","Mon Jun 23 05:16:09 GMT 2025","TestUserDelete","test_user_delete","",""
"Test for checking correct User Agent identification","388","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Mon Jun 23 05:15:57 GMT 2025","passed","Mon Jun 23 05:15:57 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when authorized as another user","5147","test_edit_user_authorized_as_another_user","tests","Mon Jun 23 05:16:14 GMT 2025","skipped","Mon Jun 23 05:16:20 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration with a very long name","898","test_create_user_with_long_name","tests","Mon Jun 23 05:16:37 GMT 2025","passed","Mon Jun 23 05:16:38 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details after authenticating as that user","1476","test_get_user_details_auth_as_same_user","tests","Mon Jun 23 05:16:25 GMT 2025","passed","Mon Jun 23 05:16:27 GMT 2025","TestUserGet","test_user_get","",""
"This test verifies that a user can be deleted successfully","3264","test_positive_delete_created_user","tests","Mon Jun 23 05:16:01 GMT 2025","passed","Mon Jun 23 05:16:04 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks the registration of a user with an already existing email","899","test_create_user_with_existing_email","tests","Mon Jun 23 05:16:29 GMT 2025","passed","Mon Jun 23 05:16:30 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","378","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Mon Jun 23 05:15:55 GMT 2025","passed","Mon Jun 23 05:15:56 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that user with ID 2 can't be deleted","1959","test_delete_user_2","tests","Mon Jun 23 05:15:59 GMT 2025","passed","Mon Jun 23 05:16:01 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks the inability to change user first name to a very short value","2393","test_edit_user_short_first_name","tests","Mon Jun 23 05:16:22 GMT 2025","passed","Mon Jun 23 05:16:24 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks the inability to edit a user when unauthorized","2351","test_edit_user_unauthorized","tests","Mon Jun 23 05:16:12 GMT 2025","failed","Mon Jun 23 05:16:14 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration with a very short name","910","test_create_user_with_short_name","tests","Mon Jun 23 05:16:36 GMT 2025","passed","Mon Jun 23 05:16:37 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","898","test_create_user_without_field[firstName]","tests","Mon Jun 23 05:16:34 GMT 2025","passed","Mon Jun 23 05:16:35 GMT 2025","TestUserRegister","test_user_register","",""
"This test successfully authorize user by email and password","825","test_auth_user","tests","Mon Jun 23 05:15:48 GMT 2025","passed","Mon Jun 23 05:15:48 GMT 2025","TestUserAuth","test_user_auth","",""
