"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 02 05:08:33 GMT 2024","Fri Aug 02 05:08:34 GMT 2024","1112","tests","test_user_register","TestUserRegister","","","test_create_user_successfully","This test verifies that a user can be created successfully"
"passed","Fri Aug 02 05:07:53 GMT 2024","Fri Aug 02 05:07:54 GMT 2024","999","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","Test for checking correct User Agent identification"
"failed","Fri Aug 02 05:08:15 GMT 2024","Fri Aug 02 05:08:17 GMT 2024","2359","tests","test_user_edit","TestUserEdit","","","test_edit_user_unauthorized","This test checks the inability to edit a user when unauthorized"
"passed","Fri Aug 02 05:07:54 GMT 2024","Fri Aug 02 05:07:55 GMT 2024","1037","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","Test for checking correct User Agent identification"
"passed","Fri Aug 02 05:08:25 GMT 2024","Fri Aug 02 05:08:28 GMT 2024","3027","tests","test_user_edit","TestUserEdit","","","test_edit_user_short_first_name","This test checks the inability to change user first name to a very short value"
"passed","Fri Aug 02 05:07:57 GMT 2024","Fri Aug 02 05:07:58 GMT 2024","591","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","Test for checking correct User Agent identification"
"passed","Fri Aug 02 05:08:35 GMT 2024","Fri Aug 02 05:08:36 GMT 2024","1089","tests","test_user_register","TestUserRegister","","","test_create_user_with_invalid_email","This test checks user registration with an incorrect email w/o '@'"
"passed","Fri Aug 02 05:07:43 GMT 2024","Fri Aug 02 05:07:44 GMT 2024","1314","tests","test_user_auth","TestUserAuth","","","test_auth_user","This test successfully authorize user by email and password"
"passed","Fri Aug 02 05:08:43 GMT 2024","Fri Aug 02 05:08:44 GMT 2024","1147","tests","test_user_register","TestUserRegister","","","test_create_user_with_long_name","This test checks user registration with a very long name"
"passed","Fri Aug 02 05:08:42 GMT 2024","Fri Aug 02 05:08:43 GMT 2024","1144","tests","test_user_register","TestUserRegister","","","test_create_user_with_short_name","This test checks user registration with a very short name"
"passed","Fri Aug 02 05:08:40 GMT 2024","Fri Aug 02 05:08:41 GMT 2024","1079","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[firstName]","This test checks user registration without one of the fields"
