"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks for the presence of a specific cookie","718","test_cookie","tests","Sun Jul 20 05:19:30 GMT 2025","passed","Sun Jul 20 05:19:31 GMT 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","366","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Sun Jul 20 05:19:33 GMT 2025","passed","Sun Jul 20 05:19:34 GMT 2025","TestUserAuth","test_user_auth","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Sun Jul 20 05:19:37 GMT 2025","skipped","Sun Jul 20 05:19:37 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that user with ID 2 can't be deleted","2255","test_delete_user_2","tests","Sun Jul 20 05:19:37 GMT 2025","passed","Sun Jul 20 05:19:40 GMT 2025","TestUserDelete","test_user_delete","",""
"This test verifies retrieval of another user's details after authenticating","1788","test_get_another_user_data_after_auth","tests","Sun Jul 20 05:20:06 GMT 2025","passed","Sun Jul 20 05:20:07 GMT 2025","TestUserGet","test_user_get","",""
"Test for checking correct User Agent identification","631","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Sun Jul 20 05:19:34 GMT 2025","passed","Sun Jul 20 05:19:35 GMT 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","369","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Sun Jul 20 05:19:33 GMT 2025","passed","Sun Jul 20 05:19:33 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very long name","885","test_create_user_with_long_name","tests","Sun Jul 20 05:20:16 GMT 2025","passed","Sun Jul 20 05:20:17 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the registration of a user with an already existing email","883","test_create_user_with_existing_email","tests","Sun Jul 20 05:20:09 GMT 2025","passed","Sun Jul 20 05:20:09 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when authorized as another user","4813","test_edit_user_authorized_as_another_user","tests","Sun Jul 20 05:19:53 GMT 2025","skipped","Sun Jul 20 05:19:58 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks the inability to edit a user when unauthorized","2175","test_edit_user_unauthorized","tests","Sun Jul 20 05:19:51 GMT 2025","failed","Sun Jul 20 05:19:53 GMT 2025","TestUserEdit","test_user_edit","",""
"This test successfully authorize user by email and password","560","test_auth_user","tests","Sun Jul 20 05:19:26 GMT 2025","passed","Sun Jul 20 05:19:27 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user first name to a very short value","2594","test_edit_user_short_first_name","tests","Sun Jul 20 05:20:00 GMT 2025","passed","Sun Jul 20 05:20:03 GMT 2025","TestUserEdit","test_user_edit","",""
"This test check authorization status w/o sending auth cookie or token","872","test_negative_auth_check[no_cookie]","tests","Sun Jul 20 05:19:27 GMT 2025","passed","Sun Jul 20 05:19:28 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","888","test_create_user_without_field[lastName]","tests","Sun Jul 20 05:20:14 GMT 2025","passed","Sun Jul 20 05:20:15 GMT 2025","TestUserRegister","test_user_register","",""
"This test check authorization status w/o sending auth cookie or token","829","test_negative_auth_check[no_token]","tests","Sun Jul 20 05:19:29 GMT 2025","passed","Sun Jul 20 05:19:29 GMT 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","727","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Sun Jul 20 05:19:35 GMT 2025","passed","Sun Jul 20 05:19:36 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","885","test_create_user_without_field[firstName]","tests","Sun Jul 20 05:20:13 GMT 2025","passed","Sun Jul 20 05:20:14 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","370","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Sun Jul 20 05:19:36 GMT 2025","passed","Sun Jul 20 05:19:37 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks for the presence of a specific header","703","test_homework_header","tests","Sun Jul 20 05:19:31 GMT 2025","passed","Sun Jul 20 05:19:32 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies the ability to edit a user after their registration","3420","test_edit_just_created_user","tests","Sun Jul 20 05:19:48 GMT 2025","passed","Sun Jul 20 05:19:51 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","881","test_create_user_without_field[password]","tests","Sun Jul 20 05:20:11 GMT 2025","passed","Sun Jul 20 05:20:12 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with an incorrect email w/o '@'","894","test_create_user_with_invalid_email","tests","Sun Jul 20 05:20:09 GMT 2025","passed","Sun Jul 20 05:20:10 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with a very short name","885","test_create_user_with_short_name","tests","Sun Jul 20 05:20:15 GMT 2025","passed","Sun Jul 20 05:20:16 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies that a user can be created successfully","1233","test_create_user_successfully","tests","Sun Jul 20 05:20:07 GMT 2025","passed","Sun Jul 20 05:20:09 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to change user email to an invalid one","2338","test_edit_user_invalid_email","tests","Sun Jul 20 05:19:58 GMT 2025","passed","Sun Jul 20 05:20:00 GMT 2025","TestUserEdit","test_user_edit","",""
"This test verifies that a user can be deleted successfully","3713","test_positive_delete_created_user","tests","Sun Jul 20 05:19:40 GMT 2025","passed","Sun Jul 20 05:19:43 GMT 2025","TestUserDelete","test_user_delete","",""
